source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA2.ris,JOUR,HEALTH-STATUS OF SURVIVORS OF OUT OF HOSPITAL CARDIAC-ARREST,,CIRCULATION,1982,"BERGNER, L; EISENBERG, MS; HALLSTROM, AP; COBB, LA",,,WOS:A1982PH11401405,A
wos,WoS-queryA2.ris,JOUR,SUDDEN CARDIAC-ARREST IN ISRAEL - FACTORS ASSOCIATED WITH SUCCESSFUL RESUSCITATION,"Out-of-hospital cardiac arrests were studied in Israel from 1984 to 1985. More than 3,500 patients in cardiac arrest received paramedic care. Eightly-three percent of cases were caused by underlying heart disease. Overall, 17% of patients with arrest caused by heart disease were admitted and 7% were discharged from the hospital. There was a wide variation in the percent discharged among the 15 paramedic service areas, ranging from 0% to 13%. Factors associated with successful resuscitation included witnessed collapse, rhythm of ventricular fibrillation, short interval from collapse to cardipulmonary resuscitation (CPR) and delivery of advanced cardiac life support, collapse at public location, and bystander initiation of CPR. Improvements in survival are likely to result if CPR is more frequently and promptly initiated and the time to arrival of definitive paramedic care can be improved.",AMERICAN JOURNAL OF EMERGENCY MEDICINE,1988,"EISENBERG, MS; HADAS, E; NURI, I; APPLEBAUM, D; ROTH, A; LITWIN, PE; HALLSTROM, A; NAGEL, E",10.1016/0735-6757(88)90146-5,,WOS:A1988P340800001,A
wos,WoS-queryA2.ris,JOUR,Cost-effectiveness of a hybrid emergency room system for severe trauma: a health technology assessment from the perspective of the third-party payer in Japan,"Background: Hybrid emergency room (ER) systems, consisting of an angiography-computed tomography (CT) machine in a trauma resuscitation room, are reported to be effective for reducing death from exsanguination in trauma patients. We aimed to investigate the cost-effectiveness of a hybrid ER system in severe trauma patients without severe traumatic brain injury (TBI).",WORLD JOURNAL OF EMERGENCY SURGERY,2021,"Kinoshita, T; Moriwaki, K; Hanaki, N; Kitamura, T; Yamakawa, K; Fukuda, T; Hunink, MGM; Fujimi, S",10.1186/s13017-020-00344-x,,WOS:000608172400002,A
wos,WoS-queryA2.ris,JOUR,"Physical function, psychological adjustment, and self-efficacy following sudden cardiac arrest and an initial implantable cardioverter defibrillator (ICD) in a social cognitive theory intervention: secondary analysis of a randomized control trial","Background Sudden cardiac arrest (SCA) survivorship results in unique issues in return to physical and psychological function. The purpose of the study was to compare recovery across the first year between SCA survivors and other arrhythmia patients who received a first-time implantable cardioverter defibrillator (ICD) for secondary prevention, participating in a social cognitive theory (SCT) intervention. Methods 168 (129 males, 39 females) who received an ICD for secondary prevention (SCA N = 65; other arrhythmia N = 103) were randomized to one of two study conditions: SCT intervention (N = 85) or usual care (N = 83). Outcomes were measured at baseline hospital discharge, 1, 3, 6, & 12 months: (1) Physical Function: Patient Concerns Assessment (PCA), SF-36 (PCS); (2) Psychological Adjustment: State Trait Anxiety (STAI), CES-D depression, SF-36 (MCS); (3) Self-Efficacy: Self-Efficacy (SCA-SE), Self-management Behaviors (SMB), Outcome Expectations (OE). Outcomes were compared over 12 months for intervention condition x ICD indication using general estimating equations. Results Participants were Caucasian (89%), mean age 63.95 +/- 12.3 years, EF% 33.95 +/- 13.9, BMI 28.19 +/- 6.2, and Charlson Index 4.27 +/- 2.3. Physical symptoms (PCA) were higher over time for SCA survivors compared to the other arrhythmia group (p = 0.04), ICD shocks were lower in SCA survivors in the SCT intervention (p = 0.01); psychological adjustment (MCS) was significantly lower in SCA survivors in the SCT intervention over 6 months, which improved at 12 months (p = 0.05); outcome expectations (OE) were significantly lower for SCA survivors in the SCT intervention (p = 0.008). Conclusions SCA survivors had greater number of physical symptoms, lower levels of mental health and outcome expectations over 12 months despite participation in a SCT intervention. Trial registration Clinicaltrials.gov: NCT04462887.",BMC CARDIOVASCULAR DISORDERS,2022,"Dougherty, CM; Liberato, ACS; Streur, MM; Burr, RL; Kwan, KY; Zheng, T; Auld, JP; Thompson, EA",10.1186/s12872-022-02782-8,,WOS:000838645500004,A
wos,WoS-queryA2.ris,JOUR,Local DEA app: Saving lives with accessible and well-located automated external defibrillators,"Purpose Developing technological solutions to reduce care delay and mortality in out-of-hospital cardiac arrest (OHCA) cases is a challenge both in Brazil and worldwide. The aim of this study was to develop and validate a geolocation application for locating automated external defibrillators (AEDs) in the urban area of a medium-sized city in southern Brazil. Methods A mobile application was developed to locate AEDs in public places, indicating the best route to the nearest AED with an intuitive design for emergency use. The app provides information on cardiopulmonary resuscitation (CPR), initial care, and AED use. The research steps included a literature review on the double diamond design process, prototyping, expert validation, and simulation tests. Results The Local DEA app, developed for Android and iOS, offers features such as route calculation to the nearest AED and emergency services. In an evaluation conducted by 30 experts, the app was well accepted for its ease of use and efficiency (Cronbach's alpha = 0.92). Simulation tests demonstrated that the strategic installation of accessible and well-located AEDs improves coverage and significantly reduces travel time to emergency care as compared with ambulance travel times (p < 0.001). Conclusion The Local DEA app is a promising tool for reducing mortality in OHCA, enabling AED geolocation, use instructions, and CPR guidelines. When combined with the strategic placement of public-access AEDs, the application can increase the likelihood of survival in OHCA cases.",PLOS ONE,2025,"Eiri, GN; Proenca, HR Jr; Massago, M; Giacomin, VL; Moriya, KHR; Aboboreira, MD; Ueda, FH; Machado, AC; Gabella, JL; Bitencour, MR; Gurgel, SJT; Vissoci, JRN; Teixeira, HMP; de Andrade, L",10.1371/journal.pone.0318065,,WOS:001466419300041,A
wos,WoS-queryA2.ris,JOUR,Functional Outcomes in Survivors of Pediatric Sepsis: A Scoping Review and Discussion of Implications for Low- and Middle-Income Countries,"BackgroundPediatric sepsis is an important cause of mortality and morbidity in low- and middle-income countries (LMIC), where there is a huge burden of infectious diseases. Despite shortage of resources, adapting protocol-based care has reduced sepsis-related deaths but survivors of pediatric sepsis are at risk of poor functional outcomes. ObjectivesTo perform a scoping review of the literature on functional outcomes of pediatric sepsis survivors after discharge from the intensive care unit (ICU) and discuss the implications for patients in LMICs. The outcomes include prevalence of survival with reduced functional outcomes or quality of life (QoL) and changes over time during follow-up or recovery, and these outcomes were compared with other groups of children. MethodsWe searched major medical electronic databases for relevant literature from January 2005 until November 2021, including Medline (via PubMed), Embase, CINAHL, and Google Scholar databases. We included observational studies and follow-up data from clinical trials involving children/adolescents (<= 18 years) who were admitted to pediatric intensive care unit (PICU) and got discharged finally. Major focus was on survivors of sepsis in LMIC. We followed PRISMA guidelines for scoping reviews (PRISM-ScR). ResultsWe included eight papers reporting data of functional outcomes in 2,915 children (males = 53%, and comorbidity present in 56.6%). All included studies were either a prospective or retrospective cohort study. Studies were classified as Level II evidence. Disabilities affecting physical, cognitive, psychological, and social function were reported in children following discharge. Overall disability reported ranged between 23 and 50% at hospital discharge or 28 days. Residual disability was reported at 1, 3, 6, and 12 months of follow-up with an overall improving trend. Failure to recover from a baseline HRQL on follow-up was seen in one-third of survivors. Organ dysfunction scores such as pSOFA, PeLOD, vasoactive inotrope score, neurological events, immunocompromised status, need for CPR, and ECMO were associated with poor functional outcome. ConclusionsThe research on functional outcomes in pediatric sepsis survivors is scarce in LMIC. Measuring baseline and follow-up functional status, low-cost interventions to improve management of sepsis, and multidisciplinary teams to identify and treat disabilities may improve functional outcomes.",FRONTIERS IN PEDIATRICS,2022,"Ravikumar, N; Sankar, J; Das, RR",10.3389/fped.2022.762179,,WOS:000777208600001,A
wos,WoS-queryA2.ris,JOUR,"Discrepancies between Retrospective Review of ""Real-Time"" Electronic Health Record Documentation and Prospective Observer Documentation of In-Hospital Cardiac Arrest Quality Metrics in an Academic Cardiac Intensive Care Unit","Background: Every year, approximately 200,000 patients will experience in-hospital cardiac arrest (IHCA) in the United States. Survival has been shown to be greatest with the prompt initiation of CPR and early interventions, leading to the development of time-based quality measures. It is uncertain how documentation practices affect reports of compliance with time-based quality measures in IHCA. Methods: A retrospective review of all cases of IHCA that occurred in the Cardiac Intensive Care Unit (CICU) at an academic quaternary hospital was conducted. For each case, a member of the code team (observer) documented performance measures as part of a prospective cardiac arrest quality improvement database. We compared those data to those abstracted in the retrospective review of ""real-time"" documentation in a Resuscitation Narrator module within electronic health records (EHRs) to investigate for discrepancies. Results: We identified 52 cases of IHCA, all of which were witnessed events. In total, 47 (90%) cases were reviewed by observers as receiving epinephrine within 5 min, but only 42 (81%) were documented as such in the EHR review (p = 0.04), meaning that the interrater agreement for this metric was low (Kappa = 0.27, 95% CI 0.16-0.36). Four (27%) eligible patients were reported as having defibrillation within 2 min by observers, compared to five (33%) reported by the EHR review (p = 0.90), and with substantial agreement (Kappa = 0.73, 95% CI 0.66-0.79). There was almost perfect agreement (Kappa = 0.82, 95% CI 0.76-0.88) for the initial rhythm of cardiac arrest (25% shockable rhythm by observers vs. 29% for EHR review, p = 0.31). Conclusion: There was a discrepancy between prospective observers' documentation of meeting quality standards and that of the retrospective review of ""real-time"" EHR documentation. A further study is required to understand the cause of discrepancy and its consequences.",JOURNAL OF CLINICAL MEDICINE,2023,"Morris, NA; Couperus, C; Jasani, G; Day, L; Stultz, C; Tran, QK",10.3390/jcm12227102,,WOS:001115350300001,A
wos,WoS-queryA2.ris,JOUR,Can nifekalant hydrochloride be used as a first-line drug for cardiopulmonary arrest (CPA)? Comparative study of out-of-hospital CPA with acidosis and in-hospital CPA without acidosis,"Background Early defibrillation of ventricular tachycardia and fibrillation (VT/VF) is an urgent and most important method of resuscitation for survival in cardiopulmonary arrest (CPA). We have previously reported that nifekalant (NIF), a specific IKr blocker developed in Japan, is effective for lidocaine (LID) resistant VT/VF in out-of-hospital CPA (OHCPA). However, little is known about the differences in the effect of NIF on OHCPA with acidosis and in-hospital CPA (IHCPA) without acidosis.",CIRCULATION JOURNAL,2006,"Yoshioka, K; Amino, M; Morita, S; Nakagawa, Y; Usui, K; Sugimoto, A; Matsuzaki, A; Deguchi, Y; Yamamoto, L; Inokuchi, S; Ikari, Y; Kodama, I; Tanabe, T",10.1253/circj.70.21,,WOS:000234243400004,A
wos,WoS-queryA2.ris,JOUR,Hydrocortisone improves post-resuscitation myocardial dysfunction by inhibiting the NF-KB pathway,"Myocardial dysfunction is a major cause of early mortality after successful cardiopulmonary resuscitation (CPR) following cardiac arrest (CA). Following the return of spontaneous circulation, myocardial ischemia-reperfusion injury can activate the NF-kappa B pathway, leading to the transcription of inflammatory genes that impair myocardial function. While clinical studies show hydrocortisone (HC) improves outcomes in CA patients during CPR, its specific role in modulating the NF-kappa B pathway is unclear. In this study, we established an in vitro model by inducing hypoxia/reoxygenation (H/R) injury in H9C2 cardiomyocytes using Na2S2O4, followed by HC treatment. The results showed that HC treatment of H/R-injured cardiomyocytes promoted proliferation, inhibited apoptosis, and suppressed the NF-kappa B pathway, thereby reducing interleukin-6 (IL-6), interleukin-8 (IL-8), and tumor necrosis factor-alpha (TNF-alpha) levels. Moreover, inhibition of the NF-kappa B pathway enhanced the proliferative capacity of H/R cardiomyocytes, decreased apoptosis rates, and reduced IL-6, IL-8, and TNF-alpha expression levels, with these effects being further amplified by HC treatment. These findings were further supported by in vivo experiments. In conclusion, our study suggests that HC may promote H/R cardiomyocyte proliferation, inhibit apoptosis, and alleviate inflammatory responses by suppressing the NF-kappa B pathway, providing new evidence to support its potential clinical application in CA management.",BIOCHEMISTRY AND CELL BIOLOGY,2025,"Fang, YQ; Song, FL; Gao, CY; Wang, ZM",10.1139/bcb-2024-0162,,WOS:001376684000001,A
wos,WoS-queryA2.ris,JOUR,Ratio of PICU Versus Ward Cardiopulmonary Resuscitation Events Is Increasing,"Objectives: The aim of this study was to evaluate the relative frequency of pediatric in-hospital cardiopulmonary resuscitation events occurring in ICUs compared to general wards. We hypothesized that the proportion of pediatric cardiopulmonary resuscitation provided in ICUs versus general wards has increased over the past decade, and this shift is associated with improved resuscitation outcomes.",CRITICAL CARE MEDICINE,2013,"Berg, RA; Sutton, RM; Holubkov, R; Nicholson, CE; Dean, JM; Harrison, R; Heidemann, S; Meert, K; Newth, C; Moler, F; Pollack, M; Dalton, H; Doctor, A; Wessel, D; Berger, J; Shanley, T; Carcillo, J; Nadkarni, VM",10.1097/CCM.0b013e31828cf0c0,,WOS:000324935000024,A
wos,WoS-queryA2.ris,JOUR,Use of a load distributing band device (with ventilation prompts) during cardiopulmonary resuscitation,"Introduction: Over-ventilation can compromise coronary perfusion pressures during cardiopulmonary resuscitation (CPR) and should be minimised. We compared ventilations during manual and mechanical (load-distributing band - LDB) CPR, which gives ventilation prompts. Our primary objective was to compare the ventilation rate between manual CPR and LDB-CPR. Method: This was a phased, non-randomised study at a tertiary hospital emergency department. All out-of-hospital, non-traumatic cardiac arrest adult patients during the study period from February 2007 till July 2008 were eligible. Pregnant females and patients aged less than 18 years of age were excluded. Ventilation rates in the first and second 5 minutes segments were recorded. Over-ventilation was defined as ventilation rate above 12 breaths per minute. All data analyses were performed with SPSS, version 17.0. Mean differences with 95% confidence interval (CI) were compared between the 2 treatment groups. Results: From February 2007 till August 2007, there were 29 patients with manual CPR; and from September 2007 till July 2008, there were 62 with LDB-CPR. In the first 5 minutes of CPR, the proportion of patients that were over-ventilated, was 27.6% (manual) and 4.8% (LDB) (difference = 22.7%; 95% CI: 3.5-46.4%). In the next 5 minutes, the proportion of patients that were over-ventilated was 37.9% and 1.6% for manual and mechanical CPR respectively (difference = 36.3%; 95% CI: 16.5-58.9%). Conclusion: Over-ventilation is reduced significantly in LDB-CPR compared to manual CPR during the first and second 5 minutes of resuscitation.",HONG KONG JOURNAL OF EMERGENCY MEDICINE,2015,"Annathurai, A; Fook-Chong, S; Lee, SH; Cheng, SY; Lee, C; Shahidah, N; Koh, ZX; Ong, MEH",10.1177/102490791502200306,,WOS:000355240100006,A
wos,WoS-queryA2.ris,JOUR,Higher Survival With the Use of Extracorporeal Cardiopulmonary Resuscitation Compared With Conventional Cardiopulmonary Resuscitation in Children Following Cardiac Surgery: Results of an Analysis of the Get With The Guidelines-Resuscitation Registry,"OBJECTIVES: Extracorporeal membrane oxygenation to support cardiopulmonary resuscitation (CPR) is increasingly used in children suffering cardiac arrest after cardiac surgery. However, its efficacy in promoting survival has not been evaluated. We compared survival of pediatric cardiac surgery patients suffering in-hospital cardiac arrest who were resuscitated with extracorporeal CPR (E-CPR) to those resuscitated with conventional CPR (C-CPR) using propensity matching. DESIGN: Retrospective study using multicenter data from the American Heart Association Get With The Guidelines-Resuscitation registry (2008-2020). SETTING: Multicenter cardiac arrest database containing cardiac arrest and CPR data from U.S. hospitals. PATIENTS: Cardiac surgical patients younger than 18 years old who suffered in-hospital cardiac arrest and received greater than or equal to 10 minutes of CPR. INTERVENTIONS: None. MEASUREMENTS AND MAIN RESULTS: Among 1223 patients, 741 (60.6%) received C-CPR and 482 (39.4%) received E-CPR. E-CPR utilization increased over the study period (p < 0.001). Duration of CPR was longer in E-CPR compared with C-CPR recipients (42 vs. 26 min; p < 0.001). In a propensity score matched cohort (382 E-CPR recipients, 382 C-CPR recipients), E-CPR recipients had survival to discharge (odds ratio [OR], 2.22; 95% CI, 1.7-2.9; p < 0.001). E-CPR survival was only higher when CPR duration was greater than 18 minutes. Propensity matched analysis using patients from institutions contributing at least one E-CPR case (n = 35 centers; 353 E-CPR recipients, 353 C-CPR recipients) similarly demonstrated improved survival in E-CPR recipients compared with those who received C-CPR alone (OR, 2.08; 95% CI, 1.6-2.8; p < 0.001). CONCLUSIONS: E-CPR compared with C-CPR improved survival in children suffering cardiac arrest after cardiac surgery requiring CPR greater than or equal to 10 minutes.",CRITICAL CARE MEDICINE,2024,"Kobayashi, RL; Gauvreau, K; Alexander, PMA; Teele, SA; Fynn-Thompson, F; Lasa, JJ; Bembea, M; Thiagarajan, RR",10.1097/CCM.0000000000006103,,WOS:001236235400033,A
wos,WoS-queryA2.ris,JOUR,Predictors of immediate survival in Emergency Department cardiac arrest in Ethiopia: Insights from a resource-limited setting,"Background: In-hospital cardiac arrest (IHCA) in Emergency Departments (EDs) remains a leading cause of mortality, particularly in low-resource countries. This study aims to identify the clinical characteristics and predictors of immediate survival among ED cardiac arrest patients in Ethiopian hospitals. Methods: A retrospective cross-sectional study was conducted among 215 adult patients who experienced IHCA in the EDs of Saint Paul's Hospital Millennium Medical College and Addis Ababa Burn, Emergency, and Trauma Hospital between January 2022 and December 2023. Logistic regression was used to identify predictors of immediate survival, defined as returns of spontaneous circulation sustained for at least one hour. Results: Among 215 patients, the mean age was 50.7 years, and 58.6 % were male. The overall immediate survival rate was 46.5 % (n = 100). Independent predictors of survival included male sex (AOR 2.20; 95 % CI 1.06-2.89), respiratory failure as the cause of arrest (AOR 15.04; 95 % CI 2.34-95.13), continuous cardiac monitoring (AOR 4.94; 95 % CI 1.59-15.39), and initial shockable rhythms-ventricular fibrillation (AOR 37.93; 95 % CI 2.20-655.58) or pulseless ventricular tachycardia (AOR 25.64; 95 % CI 5.08-129.47). Admission for sepsis was associated with lower survival (AOR 0.05; 95 % CI 0.01-0.68). Conclusion: Nearly half of patients with ED cardiac arrest in Ethiopia achieved immediate survival. Continuous monitoring, rapid recognition of shockable rhythms, and prompt management of reversible causes such as respiratory failure improve outcomes, while sepsis remains a predictor of poor survival. Strengthening ED monitoring and resuscitation capacity could improve cardiac arrest outcomes in similar African settings.",AFRICAN JOURNAL OF EMERGENCY MEDICINE,2025,"Ayalew, ZT; Tekle, AB; Kebede, MA; Berhanu, MT; Jemal, A; Akloge, E",10.1016/j.afjem.2025.100906,,WOS:001576925800001,A
wos,WoS-queryA2.ris,JOUR,Thiamine as a metabolic resuscitator after out-of-hospital cardiac arrest,"Introduction: Thiamine is a key cofactor for aerobic metabolism, previously shown to improve mortality and neurological outcomes in a mouse model of cardiac arrest. We hypothesized that thiamine would decrease lactate and improve outcomes in post-arrest patients. Methods; Single center, randomized, blinded, placebo-controlled, Phase II trial of thiamine in adults within 4.5 hours of return of spontaneous circulation after out-of-hospital cardiac arrest (OHCA), with coma and lactate >= 3 mmol/L. Participants received 500 mg IV thiamine or placebo twice daily for 2 days. Randomization was stratified by lactate > 5 or <= 5 mmol/L. The primary outcome of lactate was checked at baseline, 6, 12, and 24 hours, and compared using a linear mixed model to account for repeated measures. Secondary outcomes included SOFA score, pyruvate dehydrogenase, renal injury, neurological outcome, and mortality. Results: Of 93 randomized patients, 76 were enrolled and included in the analysis. There was no difference in lactate over 24 hours (mean difference 0.34 mmol/L (95% CI: -1.82, 2.50), p = 0.43). There was a significant interaction between randomization lactate subgroup and the effect of the intervention on mortality (p = 0.01) such that mortality was higher with thiamine in the lactate > 5 mmol/L group and lower with thiamine in the < 5 mmol/L group. This subgroup difference prompted the Data and Safety Monitoring Board to recommend the study be terminated early. PDH activity increased over 72 hours in the thiamine group. There were no differences in other secondary outcomes. Conclusion: In this single-center randomized trial, thiamine did not affect lactate over 24 hours after OHCA.",RESUSCITATION,2024,"Donnino, MW; Berg, KM; Vine, J; Balaji, L; Berlin, N; Cocchi, MN; Moskowitz, A; Chase, M; Li, FK; Mehta, S; Silverman, J; Heydrick, S; Liu, XW; Grossestreuer, A",10.1016/j.resuscitation.2024.110158,,WOS:001241432200001,A
wos,WoS-queryA2.ris,JOUR,Delivering high-quality cardiopulmonary resuscitation in-hospital,Purpose of review,CURRENT OPINION IN CRITICAL CARE,2011,"Soar, J; Edelson, DP; Perkins, GD",10.1097/MCC.0b013e3283468b5c,,WOS:000290040400004,A
wos,WoS-queryA2.ris,JOUR,ILCOR World Restart a Heart - Spreading global CPR awareness and empowering communities to save lives since 2018,"The International Liaison Committee on Resuscitation (ILCOR) World Restart a Heart (WRAH) Initiative is helping to save countless lives by promoting a culture of preparedness and encouraging widespread lay cardiopulmonary resuscitation (CPR) training. In total from 2018 to 2023 at least 12.6 million people were trained, and 570.7 million people were reached, showing a variety of campaigns adapted to countries current situation and their culture. World Restart a Heart success is based on an annual collaboration between nations, organisations and communities, demonstrating its universal relevance and impact. Because of this it is able to adapt to varies different circumstances and presents an accessible and effective solution to a significant global health problem, saving many lives over the years by promoting bystander CPR.",RESUSCITATION PLUS,2025,"Rott, N; Reinsch, L; Böttiger, BW; Lockey, A",10.1016/j.resplu.2024.100853,,WOS:001402506300001,A
wos,WoS-queryA2.ris,JOUR,Public access defibrillation in Austria: Locating possible installation sites for semi-automated defibrillators,"In 1998, 32,728 Austrians died due to disorders of the cardio-vascular system, many of them caused by sudden cardiac arrest. Immediate recognition and commencement of cardio-pulmonary-resuscitation (CPR) including the use of a defibrillator by bystanders can be decisive in life threatening situations. Following delayed resuscitation attempts many survivors suffer from hypoxic brain damage. To shorten the time period without treatment semi-automated external defibrillators (AEDs) should be provided and accessible in public areas, if the local ambulance service is unable to provide professional help within the first five minutes (call-to-shock time). This is the maximum time span required to provide sufficient help in order to avoid neurological impairment. The AED devices are easy to handle and no special training is needed. The American Heart Association (AHA) estimates that sudden cardiac arrest occurs in public areas where on average 1.000 people/year are gathered. An average length of time of four to five minutes between collapse to first shock should not be exceeded when an ""Out of hospital cardiac arrest""(OHCA) eventuates.",ANASTHESIOLOGIE & INTENSIVMEDIZIN,2004,"Fleischhackl, R; Foitik, G; Kober, A; Hoerauf, K",,,WOS:000220665400006,A
wos,WoS-queryA2.ris,JOUR,Do early emergency calls before patient collapse improve survival after out-of-hospital cardiac arrests?,Aim: Some out-of-hospital cardiac arrests (OHCAs) are witnessed after emergency calls. This study aimed to confirm the benefit of early emergency calls before patient collapse on survival after OHCAs witnessed by bystanders and/or emergency medical technicians (EMTs).,RESUSCITATION,2015,"Takei, Y; Nishi, T; Kamikura, T; Tanaka, Y; Wato, Y; Kubo, M; Hashimoto, M; Inaba, H",10.1016/j.resuscitation.2014.11.028,,WOS:000352508400018,A
wos,WoS-queryA2.ris,JOUR,Pre-hospital versus in-hospital initiation of cooling for survival and neuroprotection after out-of-hospital cardiac arrest,Background,COCHRANE DATABASE OF SYSTEMATIC REVIEWS,2016,"Arrich, J; Holzer, M; Havel, C; Warenits, AM; Herkner, H",10.1002/14651858.CD010570.pub2,,WOS:000373475200040,A
wos,WoS-queryA2.ris,JOUR,Resuscitated out-of-hospital cardiac arrest with normal postresuscitation 12-lead electrocardiography,"A 50-year-old man experienced ventricular fibrillation in the early morning. A 12-lead electrocardiogram obtained immediately after resuscitation showed normal findings. However, an emergent coronary angiogram revealed the acute thrombotic obstruction in the high lateral branch. Following emergent percutaneous coronary intervention was successfully implemented. During observation in the intensive care unit, the patient developed spontaneous prominent ST elevation in the inferior leads, third-degree atrioventricular block, and cardiogenic shock. Atropine and isosorbide dinitrate administration quickly resolved the ST elevation and atrioventricular block. The patient was able to be discharged without cerebral and cardiac dysfunction. The present case gives an important suggestion for the postresuscitation care strategy.",AMERICAN JOURNAL OF EMERGENCY MEDICINE,2016,"Yamashina, Y; Yagi, T; Ishida, A; Yoshiaki; Sato, H; Nakagawa, T; Sato, E; Komatsu, J; Sato, M; Suzuki, K",10.1016/j.ajem.2015.06.044,,WOS:000369701200080,A
wos,WoS-queryA2.ris,JOUR,"Geospatial Analysis for Prehospital Extracorporeal Cardiopulmonary Resuscitation in Houston, Texas","Objectives: Extracorporeal cardiopulmonary resuscitation (eCPR) is a promising treatment that could improve survival for refractory out-of-hospital (OHCA) patients. Healthcare systems may choose to start eCPR in the prehospital setting to optimize time to eCPR initiation and decrease low-flow time. We used geospatial modeling to evaluate different eCPR catchment strategies for a forthcoming prehospital eCPR program in Houston, Texas. Methods: We studied OHCAs treated by the Houston Fire Department from 2013 to 2021. We included OHCA patients aged 18-65 years old with an initial shockable rhythm that did not have prehospital return of spontaneous circulation (ROSC). Based on the geolocation that each OHCA occurred, we used geospatial modeling to identify eCPR candidates using four mapping strategies based on distance/drive time from the eCPR center: 1) 15-minute drive time, 20-minute drive time, 10-mile drive distance, and 15-mile drive distance. Results: Of 18,501 OHCAs during the study period, 881 met the eCPR inclusion criteria. Compared to non-eCPR candidates, eCPR candidates were younger (median age 52.3 years vs 62.7 years, p < 0.01) and had a higher proportion of males (76.6% v 59.8%, p < 0.01). Of eCPR candidate OHCAs, OHCAs occurred more frequently during the weekdays and the daytime, with 5:00 PM being the most common time. Using geospatial modeling and based on drive time, 219 OHCAs (24.9% of 881) were within a 15-minute drive, and 454 (51.5%) were within a 20-minute drive. Using drive distance, 383 eCPR candidates (43.5%) were within 10 miles, and 703 (79.8%) were within 15 miles. Conclusions: Using geospatial modeling, we demonstrated a process to estimate potential eCPR patient volumes for a geographic region. Geospatial modeling represents a viable strategy for healthcare systems to delineate eCPR catchment areas.",PREHOSPITAL EMERGENCY CARE,2025,"Huebinger, R; Hunyadi, JV; Zhang, KH; Shekhar, AC; Bauer, CX; Bakunas, C; Waller-Delarosa, J; Schulz, K; Persse, D; Witkov, R",10.1080/10903127.2024.2386000,,WOS:001315033200001,A
wos,WoS-queryA2.ris,JOUR,Improved Extracorporeal Cardiopulmonary Resuscitation (ECPR) Outcomes are Associated with a Restrictive Patient Selection Algorithm,"Introduction: Out-of-hospital cardiac arrest (OHCA) is a leading cause of mortality. Despite decades of intensive research and several technological advancements, survival rates remain low. The integration of extracorporeal cardiopulmonary resuscitation (ECPR) has been recognized as a promising approach in refractory OHCA. However, evidence from recent randomized controlled trials yielded contradictory results, and the criteria for selecting eligible patients are still a subject of debate. Methods: This study is a retrospective analysis of refractory OHCA patients treated with ECPR. All adult patients who received ECPR, according to the hospital algorithm, from 2013 to 2021 were included. Two different algorithms were used during this period. A ""permissive"" algorithm was used from 2013 to mid-2016. Subsequently, a revised algorithm, more ""restrictive"", based on international guidelines, was implemented from mid-2016 to 2021. Key differences between the two algorithms included reducing the no-flow time from less than three minutes to zero minutes (implying that the cardiac arrests must occur in the presence of a witness with immediate CPR initiation), reducing low-flow duration from 100 to 60 min, and lowering the age limit from 65 to 55 years. The aim of this study is to compare these two algorithms (permissive (1) and restrictive (2)) to determine if the use of a restrictive algorithm was associated with higher survival rates. Results: A total of 48 patients were included in this study, with 23 treated under Algorithm 1 and 25 under Algorithm 2. A significant difference in survival rate was observed in favor of the restrictive algorithm (9% vs. 68%, p < 0.05). Moreover, significant differences emerged between algorithms regarding the no-flow time (0 (0-5) vs. 0 (0-0) minutes, p < 0.05). Survivors had a significantly shorter no-flow and low-flow time (0 (0-0) vs. 0 (0-3) minutes, p < 0.01 and 40 (31-53) vs. 60 (45-80) minutes, p < 0.05), respectively. Conclusion: The present study emphasizes that a stricter selection of OHCA patients improves survival rates in ECPR.",JOURNAL OF CLINICAL MEDICINE,2024,"Assouline, B; Mentha, N; Wozniak, H; Donner, V; Looyens, C; Suppan, L; Larribau, R; Banfi, C; Bendjelid, K; Giraud, R",10.3390/jcm13020497,,WOS:001152896400001,A
